Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_Cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_Cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-02-11 00:00:00,16:15:54,CNR0000162,Cancelled by Driver,CUST37608,Prime Plus,Mulund,Colaba,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-23 00:00:00,19:35:13,CNR0000163,Success,CUST35380,Mini,Worli,Parel,3.72,10.79,No,,No,,No,,982.26,4.85,4.83,3.56
2025-02-01 00:00:00,19:57:44,CNR0000164,Success,CUST92657,Prime Sedan,Kurla,Thane,7.44,14.84,No,,No,,No,,548.78,1.65,3.94,3.6
2025-02-10 00:00:00,18:45:01,CNR0000165,Cancelled by Driver,CUST39095,Prime SUV,Khar,Vashi,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-19 00:00:00,18:55:00,CNR0000166,Cancelled by Driver,CUST67362,Prime Plus,Mumbai Central,Colaba,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-23 00:00:00,21:42:45,CNR0000167,Success,CUST89593,Mini,Mumbai Central,Kharghar,5.94,6.58,No,,No,,No,,730.24,24.02,4.28,3.99
2025-02-07 00:00:00,23:21:55,CNR0000168,Cancelled by Customer,CUST12659,Prime Sedan,Mumbai Central,Wadala,,,Yes,Change of plans,No,,No,,,,,
2025-02-03 00:00:00,00:28:01,CNR0000169,Success,CUST31404,Prime SUV,Vile Parle,Kharghar,8.26,9.21,No,,No,,No,,872.44,28.07,4.74,3.92
2025-02-08 00:00:00,04:51:25,CNR0000170,Cancelled by Driver,CUST16982,Bike,Bandra,CBD Belapur,,,No,,Yes,Customer related issue,No,,,,,
2025-02-08 00:00:00,01:14:45,CNR0000171,Success,CUST87680,Auto,Wadala,Jogeshwari,4.2,13.19,No,,No,,No,,506.34,7.77,3.99,4.4
2025-02-17 00:00:00,02:14:15,CNR0000172,Success,CUST63345,Mini,Mumbai Central,Juhu,5.19,11.12,No,,No,,No,,534.27,21.1,4.45,4.36
2025-02-23 00:00:00,16:41:15,CNR0000173,Success,CUST97945,Prime Plus,Kandivali,Wadala,4.73,8.88,No,,No,,No,,1327.01,4.95,3.74,4.54
2025-02-16 00:00:00,23:24:30,CNR0000174,Cancelled by Customer,CUST27157,Prime SUV,Sion,Powai,,,Yes,Change of plans,No,,No,,,,,
2025-02-06 00:00:00,12:49:22,CNR0000175,Success,CUST79669,Prime Plus,Matunga,Grant Road,8.69,8.55,No,,No,,No,,264.11,20.84,4.21,4.65
2025-02-18 00:00:00,04:23:25,CNR0000176,Success,CUST18753,Prime Plus,Powai,Parel,3.99,8.6,No,,No,,No,,235.04,14.04,4.82,3.6
2025-02-11 00:00:00,19:53:42,CNR0000177,Cancelled by Driver,CUST35096,Prime Plus,Santacruz,Prabhadevi,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-21 00:00:00,03:21:17,CNR0000178,Cancelled by Driver,CUST37603,Auto,Belapur,Powai,,,No,,Yes,Customer related issue,No,,,,,
2025-02-23 00:00:00,04:47:50,CNR0000179,Success,CUST62600,eBike,Parel,Dadar,6.83,10.75,No,,No,,No,,1484.47,2.51,4.7,3.84
2025-02-17 00:00:00,12:37:56,CNR0000180,Success,CUST24338,Bike,Churchgate,Mulund,6.37,13.22,No,,No,,No,,1329.31,24.12,4.28,4.33
2025-02-23 00:00:00,12:48:49,CNR0000181,Success,CUST82482,Auto,Goregaon,Bandra,3.15,13.93,No,,No,,No,,1146.43,5.31,4.17,3.98
2025-02-06 00:00:00,00:57:29,CNR0000182,Incomplete,CUST94558,Prime SUV,Airoli,Matunga,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-14 00:00:00,22:56:42,CNR0000183,Success,CUST71819,Prime Sedan,Borivali,Bandra,7.72,14.69,No,,No,,No,,479.76,8.33,4.14,4.07
2025-02-18 00:00:00,12:23:34,CNR0000184,Success,CUST75758,Prime Plus,Andheri,Marine Lines,5.23,7.86,No,,No,,No,,1036.18,19.35,4.09,4.37
2025-02-19 00:00:00,20:39:24,CNR0000185,Success,CUST10869,eBike,Charni Road,Ghansoli,9.39,4.38,No,,No,,No,,1420.57,2.95,4.67,3.85
2025-02-02 00:00:00,21:13:10,CNR0000186,Incomplete,CUST90165,Prime Plus,Goregaon,Sion,,,No,,No,,Yes,Other Issue,,,,
2025-02-22 00:00:00,09:33:16,CNR0000187,Success,CUST22544,Auto,Airoli,Chembur,7.83,12.63,No,,No,,No,,638.03,2.39,4.14,4.28
2025-02-21 00:00:00,15:11:20,CNR0000188,Incomplete,CUST24525,eBike,Jogeshwari,Matunga,,,No,,No,,Yes,Other Issue,,,,
2025-02-11 00:00:00,08:41:55,CNR0000189,Success,CUST40930,eBike,CBD Belapur,Marine Lines,7.98,5.98,No,,No,,No,,877.77,16.05,4.41,4.2
2025-02-01 00:00:00,06:00:17,CNR0000190,Success,CUST68416,Bike,Malad,Lower Parel,2.69,6.23,No,,No,,No,,1366.39,9.91,4.57,4.63
2025-02-24 00:00:00,23:38:07,CNR0000191,Success,CUST44299,Auto,Lower Parel,Chembur,6.28,11.37,No,,No,,No,,987.02,20.57,4.07,4.96
2025-02-25 00:00:00,17:58:10,CNR0000192,Success,CUST80928,Mini,Byculla,Goregaon,3.37,11.98,No,,No,,No,,1434.41,15.12,3.63,4.15
2025-02-26 00:00:00,00:55:36,CNR0000193,Cancelled by Driver,CUST57802,Prime Sedan,Seawoods,Dadar,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-22 00:00:00,01:20:24,CNR0000194,Cancelled by Customer,CUST54782,Auto,Byculla,Koparkhairane,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2025-02-08 00:00:00,15:21:11,CNR0000195,Success,CUST47543,Bike,Wadala,Parel,3.9,3,No,,No,,No,,599.44,1.83,4.47,3.88
2025-02-01 00:00:00,19:03:26,CNR0000196,Success,CUST68562,Bike,Mumbai Central,Ghatkopar,2.53,7.68,No,,No,,No,,1393.81,16.11,4.14,3.85
2025-02-26 00:00:00,19:11:48,CNR0000197,Cancelled by Driver,CUST23389,Prime Plus,Matunga,Parel,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-20 00:00:00,21:38:48,CNR0000198,Incomplete,CUST76118,Bike,Jogeshwari,Chembur,,,No,,No,,Yes,Other Issue,,,,
2025-02-26 00:00:00,11:55:24,CNR0000199,Success,CUST82510,Mini,CBD Belapur,CBD Belapur,5.62,2.73,No,,No,,No,,214.16,23.49,4.79,4.54
2025-02-18 00:00:00,01:35:10,CNR0000200,Success,CUST81871,Mini,CBD Belapur,Santacruz,2.3,14.11,No,,No,,No,,1050.9,11.88,4.82,4.95
2025-02-15 00:00:00,23:02:14,CNR0000201,Success,CUST86909,Prime SUV,Ghatkopar,Santacruz,8.36,6.13,No,,No,,No,,329.12,23.35,4.06,4.91
2025-02-14 00:00:00,17:33:18,CNR0000202,Success,CUST36234,eBike,Kalyan,Ghansoli,3.16,5.34,No,,No,,No,,1179.32,12.69,4.51,3.8
2025-02-21 00:00:00,03:52:26,CNR0000203,Incomplete,CUST54678,Bike,Bandra,Kharghar,,,No,,No,,Yes,Other Issue,,,,
2025-02-21 00:00:00,08:25:32,CNR0000204,Success,CUST92549,Prime SUV,Colaba,Koparkhairane,2.55,13.01,No,,No,,No,,1297.65,28.42,4.18,4.78
2025-02-12 00:00:00,01:56:25,CNR0000205,Incomplete,CUST41022,eBike,Ghansoli,Bandra,,,No,,No,,Yes,Customer Demand,,,,
2025-02-07 00:00:00,18:33:27,CNR0000206,Success,CUST11580,Bike,Kalyan,Kharghar,3.75,6.19,No,,No,,No,,324.01,22.82,4.65,4.71
2025-02-14 00:00:00,00:42:48,CNR0000207,Incomplete,CUST57351,Mini,Santacruz,Ghatkopar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-25 00:00:00,03:03:39,CNR0000208,Success,CUST88334,Prime Sedan,Airoli,Bhayandar,5.8,4.17,No,,No,,No,,920.37,8.37,4.69,4.54
2025-02-28 00:00:00,20:35:42,CNR0000209,Incomplete,CUST56893,Bike,Bhayandar,Chembur,,,No,,No,,Yes,Other Issue,,,,
2025-02-16 00:00:00,08:16:20,CNR0000210,Success,CUST37335,Bike,Thane,Malad,8.33,10.62,No,,No,,No,,122.86,13.06,4.54,3.96
2025-02-25 00:00:00,21:12:47,CNR0000211,Success,CUST39050,Prime Sedan,Churchgate,Mumbai Central,8.98,11.99,No,,No,,No,,1142.14,23.74,3.53,4.26
2025-02-28 00:00:00,04:11:24,CNR0000212,Cancelled by Driver,CUST72576,Bike,Malad,Sion,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-10 00:00:00,10:02:36,CNR0000213,Success,CUST79893,Prime SUV,Malad,Airoli,6.25,7.68,No,,No,,No,,940.1,20.15,4.49,4.15
2025-02-03 00:00:00,10:11:34,CNR0000214,Incomplete,CUST92801,Mini,Dahisar,Bandra,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-08 00:00:00,11:38:29,CNR0000215,Cancelled by Driver,CUST16960,Mini,Churchgate,Kalyan,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-22 00:00:00,01:03:04,CNR0000216,Success,CUST12614,Prime SUV,Goregaon,Wadala,2.14,3.74,No,,No,,No,,906.86,9.46,3.97,4.54
2025-02-06 00:00:00,21:00:07,CNR0000217,Success,CUST11791,Prime SUV,Panvel,Dadar,2.69,5.16,No,,No,,No,,1487.54,19.73,4.34,4.92
2025-02-05 00:00:00,01:46:57,CNR0000218,Incomplete,CUST87491,eBike,Ghatkopar,Powai,,,No,,No,,Yes,Other Issue,,,,
2025-02-06 00:00:00,03:24:36,CNR0000219,Incomplete,CUST34376,Prime SUV,Bhayandar,Mulund,,,No,,No,,Yes,Customer Demand,,,,
2025-02-25 00:00:00,13:00:55,CNR0000220,Success,CUST44101,Prime Plus,Byculla,Dadar,2.41,13.29,No,,No,,No,,1136.97,27.91,4.16,4.62
2025-02-22 00:00:00,23:18:10,CNR0000221,Success,CUST91317,Prime Plus,Churchgate,Malad,3.04,6.39,No,,No,,No,,124.52,11.5,4.55,3.66
2025-02-09 00:00:00,11:36:24,CNR0000222,Cancelled by Driver,CUST12762,Auto,Kalyan,Ulwe,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-14 00:00:00,12:26:39,CNR0000223,Cancelled by Driver,CUST86378,Auto,Mumbai Central,Juhu,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-28 00:00:00,12:50:35,CNR0000224,Success,CUST17447,Prime SUV,Parel,Lower Parel,4.34,4.66,No,,No,,No,,1114.26,16.29,4.17,4.93
2025-02-18 00:00:00,00:37:14,CNR0000225,Success,CUST61174,Prime Plus,Parel,Colaba,5.94,11.73,No,,No,,No,,692.34,28.38,4.8,3.52
2025-02-18 00:00:00,00:21:15,CNR0000226,Success,CUST64106,eBike,Churchgate,Sion,8.85,8.28,No,,No,,No,,1446.96,23.78,3.57,4.74
2025-02-16 00:00:00,01:46:50,CNR0000227,Cancelled by Driver,CUST89411,Auto,Goregaon,Seawoods,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-14 00:00:00,12:33:13,CNR0000228,Success,CUST95011,Mini,Kurla,Prabhadevi,8.65,3.19,No,,No,,No,,881.82,29.19,4.17,4.14
2025-02-09 00:00:00,00:04:42,CNR0000229,Success,CUST74666,Prime SUV,Malad,Andheri,4.8,6.36,No,,No,,No,,1300.8,24.25,4.18,4.69
2025-02-15 00:00:00,13:51:23,CNR0000230,Success,CUST55279,Bike,Juhu,Churchgate,2.47,13.53,No,,No,,No,,737.27,9.34,4.62,4.14
2025-02-14 00:00:00,16:14:21,CNR0000231,Success,CUST37231,eBike,Taloja,Bhayandar,8.59,7.05,No,,No,,No,,668.39,20.3,4.39,4.78
2025-02-24 00:00:00,06:55:25,CNR0000232,Success,CUST78118,Auto,Thane,Kandivali,6.56,7.02,No,,No,,No,,1176.34,12.34,4.74,4.63
2025-02-17 00:00:00,16:43:32,CNR0000233,Cancelled by Customer,CUST56139,Prime Sedan,Khar,Ghansoli,,,Yes,Wrong Address,No,,No,,,,,
2025-02-11 00:00:00,13:52:14,CNR0000234,Cancelled by Customer,CUST86885,Prime Sedan,Parel,Juhu,,,Yes,Wrong Address,No,,No,,,,,
2025-02-14 00:00:00,18:34:02,CNR0000235,Success,CUST73374,eBike,Koparkhairane,Vile Parle,8.03,3.7,No,,No,,No,,358.2,9.1,4.15,4.42
2025-02-04 00:00:00,01:48:24,CNR0000236,Success,CUST87156,Auto,Dombivli,Jogeshwari,5.94,14.69,No,,No,,No,,1358.71,11.56,3.69,3.63
2025-02-21 00:00:00,22:22:33,CNR0000237,Success,CUST81282,Prime Sedan,Juhu,Malad,6.79,11.96,No,,No,,No,,976.78,18.57,4.2,3.63
2025-02-03 00:00:00,17:23:42,CNR0000238,Success,CUST60114,Bike,Santacruz,Kharghar,3.78,3.84,No,,No,,No,,683.3,20.06,3.67,4.74
2025-02-15 00:00:00,17:18:14,CNR0000239,Success,CUST44337,Mini,Powai,Panvel,7.11,4.31,No,,No,,No,,711.48,21.89,4.55,3.74
2025-02-15 00:00:00,10:04:20,CNR0000240,Success,CUST53636,Prime SUV,Chembur,Goregaon,8.21,10.09,No,,No,,No,,1209.23,16.16,4.02,4.78
2025-02-01 00:00:00,09:59:40,CNR0000241,Success,CUST97646,Prime SUV,Dombivli,Chembur,7.74,9.87,No,,No,,No,,186.34,2.9,4.12,3.74
2025-02-12 00:00:00,14:45:02,CNR0000242,Success,CUST61441,Prime Sedan,Lower Parel,Ulwe,6.91,13.25,No,,No,,No,,177.77,2.65,4.21,4.71
2025-02-04 00:00:00,00:25:39,CNR0000243,Success,CUST88486,Bike,Byculla,Wadala,4.79,6.11,No,,No,,No,,854.49,22.68,4.89,4.15
2025-02-22 00:00:00,11:38:14,CNR0000244,Success,CUST23191,Auto,Airoli,CBD Belapur,8.81,6.41,No,,No,,No,,1063.7,8.69,4.16,3.99
2025-02-02 00:00:00,14:32:08,CNR0000245,Success,CUST98816,Mini,Andheri,Ghansoli,3.05,10.75,No,,No,,No,,982.08,11.74,3.66,3.81
2025-02-03 00:00:00,15:53:09,CNR0000246,Incomplete,CUST47624,Prime Sedan,Malad,Kalyan,,,No,,No,,Yes,Other Issue,,,,
2025-02-21 00:00:00,19:26:43,CNR0000247,Incomplete,CUST95665,Prime Plus,Vashi,Worli,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-20 00:00:00,20:17:07,CNR0000248,Incomplete,CUST66062,Mini,Taloja,Airoli,,,No,,No,,Yes,Other Issue,,,,
2025-02-17 00:00:00,03:03:54,CNR0000249,Cancelled by Customer,CUST48951,Prime SUV,CBD Belapur,Sion,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-23 00:00:00,08:39:52,CNR0000250,Incomplete,CUST87373,Bike,Ghatkopar,Marine Lines,,,No,,No,,Yes,Customer Demand,,,,
2025-02-01 00:00:00,17:01:32,CNR0000251,Cancelled by Driver,CUST45670,eBike,Nerul,Lower Parel,,,No,,Yes,Customer related issue,No,,,,,
2025-02-24 00:00:00,15:57:33,CNR0000252,Cancelled by Customer,CUST84841,Auto,Andheri,Dombivli,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2025-02-19 00:00:00,18:57:49,CNR0000253,Incomplete,CUST54719,Bike,Wadala,Vile Parle,,,No,,No,,Yes,Customer Demand,,,,
2025-02-11 00:00:00,17:27:36,CNR0000254,Cancelled by Driver,CUST98270,Prime Plus,Vile Parle,Seawoods,,,No,,Yes,Customer related issue,No,,,,,
2025-02-09 00:00:00,05:39:42,CNR0000255,Cancelled by Customer,CUST40799,eBike,Dombivli,Airoli,,,Yes,Change of plans,No,,No,,,,,
2025-02-14 00:00:00,03:01:41,CNR0000256,Cancelled by Driver,CUST70804,eBike,Jogeshwari,Sion,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-04 00:00:00,07:00:54,CNR0000257,Success,CUST60466,Mini,Koparkhairane,Charni Road,8.75,4.64,No,,No,,No,,1098.86,9.28,4.46,4.24
2025-02-01 00:00:00,08:23:56,CNR0000258,Cancelled by Customer,CUST87825,Mini,Vashi,Colaba,,,Yes,Wrong Address,No,,No,,,,,
2025-02-09 00:00:00,14:37:42,CNR0000259,Incomplete,CUST67591,Prime SUV,Belapur,Khar,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-21 00:00:00,02:32:08,CNR0000260,Success,CUST78997,eBike,Malad,Ghansoli,9.97,7.63,No,,No,,No,,579.91,17.2,4.01,4.96
2025-02-14 00:00:00,17:12:10,CNR0000261,Success,CUST66411,Prime Plus,Churchgate,Kandivali,7.48,7.81,No,,No,,No,,622.58,3.12,4.5,4.26
2025-02-19 00:00:00,00:39:26,CNR0000262,Success,CUST18936,Prime Plus,Bhayandar,Mira Road,5,7.28,No,,No,,No,,1189.26,23.29,4.97,3.9
2025-02-16 00:00:00,21:20:23,CNR0000263,Success,CUST70387,Prime Plus,Worli,Ghatkopar,7.95,10.02,No,,No,,No,,1123.23,9.32,4.79,4.39
2025-02-10 00:00:00,06:47:17,CNR0000264,Success,CUST60315,Prime SUV,Goregaon,Parel,2.59,7.73,No,,No,,No,,488.41,21.57,4.94,3.63
2025-02-01 00:00:00,01:02:35,CNR0000265,Success,CUST57361,Prime Plus,Ghansoli,Airoli,5.95,2.32,No,,No,,No,,1226.76,20.76,3.51,4.23
2025-02-13 00:00:00,13:59:40,CNR0000266,Success,CUST84986,Prime SUV,Vile Parle,Bandra,3.38,9.52,No,,No,,No,,379.52,17.63,4.5,4.16
2025-02-20 00:00:00,06:27:20,CNR0000267,Success,CUST70453,Prime Sedan,Prabhadevi,Chembur,5.97,14.06,No,,No,,No,,1405.67,17.52,4.73,3.95
2025-02-25 00:00:00,21:25:32,CNR0000268,Success,CUST69688,Prime Sedan,Grant Road,Vile Parle,9.2,13.76,No,,No,,No,,1029.88,24.4,4.85,4.58
2025-02-18 00:00:00,14:54:18,CNR0000269,Incomplete,CUST86152,Prime Sedan,Chembur,CBD Belapur,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-11 00:00:00,19:26:06,CNR0000270,Success,CUST69958,Prime Plus,Colaba,Dadar,2.25,14.87,No,,No,,No,,190.68,11,4.29,3.77
2025-02-21 00:00:00,10:59:55,CNR0000271,Success,CUST28062,Prime Plus,Juhu,Kharghar,5.22,5.52,No,,No,,No,,834.65,22.23,4.47,3.78
2025-02-13 00:00:00,23:32:45,CNR0000272,Success,CUST26994,Prime Plus,Ulwe,Kurla,9.8,13.58,No,,No,,No,,1119.15,22.18,4.86,4.27
2025-02-16 00:00:00,19:02:23,CNR0000273,Success,CUST28040,Prime SUV,CBD Belapur,Koparkhairane,5.64,14.95,No,,No,,No,,1132.85,28.27,4.58,3.94
2025-02-28 00:00:00,15:43:58,CNR0000274,Cancelled by Driver,CUST95935,Prime SUV,Parel,Ulwe,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-15 00:00:00,00:35:19,CNR0000275,Cancelled by Driver,CUST95656,Prime SUV,Jogeshwari,Dombivli,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-20 00:00:00,00:34:15,CNR0000276,Success,CUST66384,Mini,Thane,Dombivli,4.31,6.48,No,,No,,No,,391.09,18.66,3.51,3.64
2025-02-20 00:00:00,03:45:41,CNR0000277,Success,CUST34429,Prime Sedan,Marine Lines,Andheri,7.89,11.17,No,,No,,No,,554.71,16.04,3.91,4.54
2025-02-28 00:00:00,18:24:48,CNR0000278,Success,CUST65803,eBike,Marine Lines,Bandra,3.41,3.74,No,,No,,No,,526.42,4.36,4.46,3.86
2025-02-27 00:00:00,08:27:19,CNR0000279,Cancelled by Driver,CUST27011,eBike,Goregaon,Goregaon,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-12 00:00:00,22:46:04,CNR0000280,Success,CUST51813,Prime SUV,Andheri,Marine Lines,5.42,13.14,No,,No,,No,,883.47,3.16,3.67,3.83
2025-02-23 00:00:00,18:09:04,CNR0000281,Success,CUST25842,Prime SUV,Mira Road,Charni Road,6.07,10.7,No,,No,,No,,1001.68,6.3,3.98,4.61
2025-02-08 00:00:00,01:49:40,CNR0000282,Success,CUST57456,Auto,Sion,Lower Parel,7.07,7.52,No,,No,,No,,722.45,16.17,4.14,4.85
2025-02-04 00:00:00,10:53:01,CNR0000283,Cancelled by Customer,CUST11001,Mini,Grant Road,Goregaon,,,Yes,Wrong Address,No,,No,,,,,
2025-02-22 00:00:00,10:47:28,CNR0000284,Success,CUST54080,Bike,Seawoods,CBD Belapur,6.88,6.86,No,,No,,No,,918.03,25.07,4.11,4.29
2025-02-16 00:00:00,21:19:46,CNR0000285,Success,CUST99135,Prime Sedan,Mumbai Central,Ghatkopar,6.53,7.35,No,,No,,No,,531.09,12.11,3.51,3.69
2025-02-15 00:00:00,16:00:53,CNR0000286,Success,CUST37383,Mini,Grant Road,Kalyan,2.19,3.55,No,,No,,No,,559.49,27.69,4.04,4.24
2025-02-20 00:00:00,05:26:58,CNR0000287,Incomplete,CUST50796,Prime Plus,Mulund,Dadar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-03 00:00:00,08:05:41,CNR0000288,Success,CUST90478,Prime Sedan,Lower Parel,Airoli,9.64,13.54,No,,No,,No,,1305.68,4.97,3.8,3.57
2025-02-05 00:00:00,02:35:32,CNR0000289,Success,CUST55073,Mini,Seawoods,Jogeshwari,2.89,5.35,No,,No,,No,,1347.34,4.49,4.15,4.91
2025-02-05 00:00:00,22:21:03,CNR0000290,Success,CUST31006,Bike,Jogeshwari,Khar,5.95,14.74,No,,No,,No,,419.35,22.95,4.39,3.59
2025-02-01 00:00:00,17:00:46,CNR0000291,Incomplete,CUST35696,eBike,Grant Road,Ghatkopar,,,No,,No,,Yes,Other Issue,,,,
2025-02-20 00:00:00,00:05:11,CNR0000292,Success,CUST28151,eBike,Dombivli,Ulwe,2.3,8.56,No,,No,,No,,1267.96,1.72,4.69,4.95
2025-02-04 00:00:00,00:39:57,CNR0000293,Success,CUST13523,Auto,Borivali,Airoli,4.29,6.39,No,,No,,No,,1457.5,26.27,4.61,4.7
2025-02-25 00:00:00,13:52:27,CNR0000294,Success,CUST67509,Bike,Belapur,Borivali,4.75,12.93,No,,No,,No,,535.71,10.08,4.22,3.66
2025-02-20 00:00:00,08:51:35,CNR0000295,Incomplete,CUST56386,Mini,Matunga,Matunga,,,No,,No,,Yes,Other Issue,,,,
2025-02-06 00:00:00,11:36:10,CNR0000296,Success,CUST72054,Prime Plus,Kandivali,Malad,7.45,14.98,No,,No,,No,,286.14,9.29,4.68,3.64
2025-02-07 00:00:00,05:11:49,CNR0000297,Success,CUST69684,Prime Sedan,Byculla,Ghansoli,2.67,7.16,No,,No,,No,,215.17,6.4,3.9,4.71
2025-02-16 00:00:00,17:38:30,CNR0000298,Cancelled by Driver,CUST35242,Mini,CBD Belapur,Belapur,,,No,,Yes,Customer related issue,No,,,,,
2025-02-08 00:00:00,05:53:33,CNR0000299,Success,CUST69691,Auto,Wadala,Vashi,8.71,2.83,No,,No,,No,,206.17,2.3,3.77,4.82
2025-02-06 00:00:00,21:56:22,CNR0000300,Success,CUST45024,Prime Plus,Kalyan,Koparkhairane,4.07,2.62,No,,No,,No,,636.38,21.32,4.33,4.17
2025-02-16 00:00:00,00:06:28,CNR0000301,Success,CUST15642,eBike,Mulund,Seawoods,4.76,10.86,No,,No,,No,,404.09,25.49,4.34,4.38
2025-02-18 00:00:00,05:47:21,CNR0000302,Success,CUST48538,eBike,Andheri,Nerul,7.68,4.41,No,,No,,No,,1381.09,9.34,4.84,4.25
2025-02-24 00:00:00,21:52:52,CNR0000303,Cancelled by Driver,CUST36516,Prime Plus,Koparkhairane,Prabhadevi,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-01 00:00:00,06:26:00,CNR0000304,Success,CUST60708,eBike,Charni Road,Kandivali,3.9,10.97,No,,No,,No,,1345.21,26.91,4.3,3.59
2025-02-11 00:00:00,10:02:23,CNR0000305,Success,CUST65359,eBike,Airoli,Dadar,8.32,5.96,No,,No,,No,,1411.82,5.68,4.91,4.04
2025-02-11 00:00:00,03:26:26,CNR0000306,Success,CUST84891,Prime Sedan,Colaba,Belapur,5.65,5.24,No,,No,,No,,143.87,7.18,4.41,4.65
2025-02-03 00:00:00,01:25:56,CNR0000307,Success,CUST65879,Auto,Kurla,Mumbai Central,7.12,5.19,No,,No,,No,,887.19,22.72,4.65,3.55
2025-02-25 00:00:00,00:26:08,CNR0000308,Success,CUST84081,Bike,Koparkhairane,Borivali,6.17,14.87,No,,No,,No,,420.45,29.87,3.7,4.86
2025-02-03 00:00:00,13:57:08,CNR0000309,Success,CUST61184,Prime Plus,Malad,Colaba,6.23,5.79,No,,No,,No,,957.85,10.55,4.15,4.63
2025-02-18 00:00:00,11:33:33,CNR0000310,Success,CUST87561,Prime SUV,Kalyan,Sion,9.91,12.6,No,,No,,No,,1159.8,19.14,4.84,4.57
2025-02-05 00:00:00,20:49:29,CNR0000311,Cancelled by Driver,CUST88335,Prime Plus,Koparkhairane,Dadar,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-01 00:00:00,08:23:53,CNR0000312,Cancelled by Driver,CUST76412,Prime Sedan,Churchgate,Matunga,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-21 00:00:00,19:19:46,CNR0000313,Success,CUST93303,Mini,Wadala,Byculla,2.35,7.62,No,,No,,No,,628.25,17.61,4.65,4.91
2025-02-15 00:00:00,19:59:59,CNR0000314,Success,CUST73233,Prime Sedan,Goregaon,Panvel,4.04,9.83,No,,No,,No,,823.43,15.91,4.86,3.54
2025-02-18 00:00:00,04:00:09,CNR0000315,Success,CUST53021,Auto,Panvel,Colaba,9.79,6.48,No,,No,,No,,1239.85,21.93,4.43,3.93
2025-02-08 00:00:00,08:31:42,CNR0000316,Success,CUST18395,eBike,Bandra,Koparkhairane,9.58,3.64,No,,No,,No,,1438.91,21.93,4.53,4.63
2025-02-04 00:00:00,00:50:49,CNR0000317,Success,CUST20381,Prime SUV,Jogeshwari,Malad,2.51,3.92,No,,No,,No,,1031.54,22.58,4.55,4.63
2025-02-18 00:00:00,04:34:58,CNR0000318,Incomplete,CUST29028,Prime Sedan,Byculla,Grant Road,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-23 00:00:00,16:36:32,CNR0000319,Success,CUST69496,Bike,Airoli,Thane,3.08,9.41,No,,No,,No,,999.82,14.03,4.95,3.73
2025-02-07 00:00:00,01:53:35,CNR0000320,Success,CUST61457,Mini,Taloja,Malad,5.75,4.73,No,,No,,No,,378.21,13.92,4.19,4.18
2025-02-10 00:00:00,23:02:19,CNR0000321,Success,CUST57600,eBike,Dahisar,Vashi,3.67,12.71,No,,No,,No,,215.63,17.92,4.13,3.59
2025-02-11 00:00:00,19:22:39,CNR0000322,Cancelled by Driver,CUST14404,Auto,Dahisar,Borivali,,,No,,Yes,Customer related issue,No,,,,,
2025-02-14 00:00:00,05:21:37,CNR0000323,Success,CUST30776,Mini,Kalyan,Kalyan,4.01,5.33,No,,No,,No,,214.84,25.33,4.08,3.69
2025-02-07 00:00:00,05:58:45,CNR0000324,Success,CUST24776,Prime Sedan,Vile Parle,Colaba,6.3,3.23,No,,No,,No,,647.02,21.84,4.9,4.85
2025-02-26 00:00:00,09:34:29,CNR0000325,Cancelled by Driver,CUST69352,Prime SUV,Worli,Dadar,,,No,,Yes,More than permitted people in there,No,,,,,
